match_id,winner,blue_champion_0,blue_mastery_0,blue_champion_1,blue_mastery_1,blue_champion_2,blue_mastery_2,blue_champion_3,blue_mastery_3,blue_champion_4,blue_mastery_4,red_champion_0,red_mastery_0,red_champion_1,red_mastery_1,red_champion_2,red_mastery_2,red_champion_3,red_mastery_3,red_champion_4,red_mastery_4
NA1_5155793891,blue,122,136183,517,26970,910,58733,42,103576,43,104504,266,46905,887,30574,142,15821,81,397243,223,10579
NA1_5155755771,red,893,40350,76,95470,777,41644,42,123775,526,166477,897,2250151,234,30003,142,321466,29,203296,117,26381
NA1_5155721452,blue,43,14177,76,8313,81,3162,80,152713,58,1808044,887,89264,59,3922074,910,410058,42,86989,72,25044
NA1_5155672191,red,799,7841,59,57839,711,685186,910,141512,432,9369,58,250544,9,49701,777,41644,51,282426,53,64704
NA1_5155651145,red,164,143046,76,27540,950,1082191,63,1300602,111,476556,58,40460,30,21930,901,33864,51,282426,25,7016
NA1_5155627122,red,897,12251,131,17399,157,1280968,42,64823,111,476556,58,29410,11,815227,875,1787,63,1300602,235,15939
NA1_5154941362,red,6,1037380,104,3397,99,43614,96,22431,57,81890,79,402984,64,221815,901,33864,147,218296,111,476556
NA1_5154921697,blue,799,21795,121,90042,103,18362,96,22431,111,98135,58,25310,234,121970,163,81399,147,19613,555,23340
NA1_5154903056,red,79,2604,64,221815,69,40114,42,6756,497,58285,555,124166,104,297368,901,33864,50,2980501,6,1037380
NA1_5154383754,red,39,154826,60,7157,901,33864,145,227236,526,74307,887,384411,141,206713,157,1211978,50,2980501,78,106264
NA1_5154345526,red,799,51024,121,90042,517,428157,51,282426,555,298671,164,476284,234,488408,266,46905,115,70748,235,183980
NA1_5154322857,blue,799,51024,107,2708943,901,33864,51,91797,43,184669,516,156386,234,488408,163,1073939,42,68346,44,6638174
NA1_5154290431,blue,10,311566,121,93432,517,286421,202,105127,111,476556,98,143309,254,108680,13,3157,42,32686,267,491974
NA1_5154264899,red,81,3162,84,12329,245,300867,22,147243,201,30811,3,43692,104,327896,34,680238,202,260172,111,738279
NA1_5154244069,red,98,74049,76,118452,799,4009,22,231641,223,52504,266,6595,121,93432,910,27258,110,76034,53,51887
NA1_5154218123,red,24,2120,72,60259,13,3157,498,468660,412,389333,86,13275,154,188105,517,44963,202,130114,432,232377
NA1_5154196729,blue,150,1287670,91,161188,901,33864,50,2980501,111,21327,39,33460,234,250282,893,29621,240,293032,518,16483
NA1_5153677583,blue,24,282630,104,81251,910,27258,15,50612,143,111819,85,45886,25,149237,42,78579,119,21193,89,65409
NA1_5153658934,red,777,116313,76,147749,81,3162,222,53622,40,33025,240,2342701,120,158579,39,87366,910,141512,267,1182503
NA1_5153630305,blue,14,253216,64,221815,84,11635,222,53622,201,20548,875,1633483,245,300867,238,2798817,143,885469,111,265567
NA1_5153606906,blue,150,133254,234,107702,103,18362,42,108198,267,42726,61,27510,121,100053,777,47000,143,885469,43,966219
NA1_5153582870,red,150,138178,121,100053,517,174042,143,885469,111,738279,6,981663,245,300867,266,46905,202,689119,63,75594
NA1_5153568317,blue,68,97783,245,300867,777,41644,51,347723,78,58358,150,76105,64,263932,103,14278,96,17950,526,189595
NA1_5153550090,blue,799,6909,76,67885,517,38572,42,17023,53,111508,58,45395,104,327896,103,436645,51,348021,12,131916
NA1_5153530359,blue,74,1694419,64,263932,517,51534,51,30538,235,157458,41,4878582,20,1642472,157,1417,30,19862,555,37390
NA1_5153152086,blue,240,4021727,876,29524,136,279709,202,105127,412,39076,113,436937,163,299892,777,41644,523,297739,117,31633
NA1_5153109315,blue,98,291778,163,299892,777,41644,42,52675,37,61314,86,21524,154,52911,23,215941,51,482466,43,310916
NA1_5153069062,red,24,165552,887,30574,134,236693,22,261659,3,47769,79,402984,234,1684,163,1073939,67,116109,89,146491
NA1_5153040741,red,164,52574,76,1536,39,189151,222,109621,432,110572,126,149260,234,113699,69,204039,15,35782,497,4156154
NA1_5153002754,red,2,297847,64,18800,134,4136,96,73113,201,27515,777,202096,62,111831,61,119416,145,170392,44,6638174
NA1_5152982412,red,98,291778,64,511645,163,52621,42,96336,526,263420,122,136183,76,1536,3,35944,18,206396,78,22187
NA1_5152951284,blue,266,135417,163,81103,157,2642115,236,472914,267,7011,69,1110115,19,76318,517,38572,22,55105,497,10596
NA1_5152921616,blue,887,89264,427,210178,799,19127,523,297739,16,92095,6,3187427,131,72705,246,50555,222,49188,117,74077
NA1_5152903278,blue,79,487493,72,145844,105,8792,202,2867465,78,93948,2,105533,59,333020,34,680238,145,99739,497,163354
NA1_5152886567,blue,6,3187427,245,300867,58,5492,22,231641,111,2439308,114,738,64,449982,517,468613,81,426462,40,791932
NA1_5152864547,blue,24,190057,245,300867,50,73542,222,180329,32,182820,114,78765,72,145844,901,33864,157,321633,147,584857
NA1_5152334838,red,777,47000,234,65093,910,27258,202,10082,526,130852,98,451220,76,118452,799,17602,50,65591,60,95337
NA1_5152302056,red,516,251204,64,263932,13,282140,910,141512,555,87783,39,49463,234,65093,517,38572,96,36785,223,52164
NA1_5152269188,blue,114,184128,121,93432,105,8792,99,121634,526,144110,126,22625,64,252108,127,195967,45,116027,267,124541
NA1_5152248780,blue,893,63566,120,158579,777,41644,910,135706,888,28033,92,19024,104,357535,163,164777,145,226363,111,2439308
NA1_5152217217,red,266,53976,887,65873,799,19127,81,58801,432,110572,150,163120,104,327896,711,128569,22,231641,201,29796
NA1_5152190599,blue,92,2048816,64,263932,105,97054,222,180329,111,34158,799,19127,76,27594,58,4730,96,5835,154,7635
NA1_5152173831,blue,50,14886,799,23133,517,38572,22,35496,57,49751,516,559540,104,164847,55,1914834,96,168338,111,41991
NA1_5152151251,blue,12,18646,254,41270,103,18362,222,2377194,57,49751,777,116313,234,66086,134,537309,18,579166,526,182132
NA1_5152128488,blue,777,1699065,245,36236,238,2015,161,149584,43,174149,58,207996,25,92408,910,299426,81,266366,89,137204
NA1_5151560842,red,24,1067780,32,23629,517,392481,119,576,902,959436,86,20712,104,75513,84,25875,22,2521,518,93111
NA1_5151521539,blue,69,204039,20,1658720,166,53183,145,506124,111,476556,799,8012,60,17112,245,479850,51,163988,555,3640
NA1_5151496712,red,799,19127,64,164801,777,179579,895,35701,223,214608,897,2250151,234,26382,517,392481,27,102659,12,20401
NA1_5151462307,blue,799,8012,238,4289090,910,207850,901,75789,111,476556,14,652703,104,158933,266,46905,50,123569,201,94687
NA1_5151433336,red,266,462008,62,94350,157,1417,147,112473,37,24672,897,2250151,35,783326,80,265825,143,885469,89,200751
NA1_5151397932,blue,799,19127,64,221815,13,12922,145,274358,555,819676,897,2250151,234,113699,3,2885,910,141512,12,101030
NA1_5151371320,red,901,75314,64,11597,7,115504,895,218952,235,18082,86,4304980,77,292673,799,19127,22,19173,40,799030
NA1_5151342836,red,24,13171,154,188105,84,275707,145,506124,497,214250,887,384411,104,75513,105,8792,236,21713,555,819676
NA1_5151321989,red,887,384411,72,32116,126,220799,96,84820,99,301042,58,374356,68,20235,799,19127,51,29348,40,448819
NA1_5150686518,blue,114,184128,120,70662,893,67797,18,160479,53,30820,58,151600,20,1658720,799,19127,222,427843,117,23698
NA1_5150659689,red,164,52574,44,6638174,3,43692,51,424796,526,189595,516,251204,121,100053,105,8792,22,182980,117,1522187
NA1_5150634118,red,68,195771,121,4322510,799,19127,96,161577,117,92956,266,125838,72,55355,18,100812,50,2980501,267,1182503
NA1_5150599609,blue,777,202096,104,144266,517,133836,222,295082,3,286642,41,201196,238,1229517,84,11635,42,100029,89,48402
NA1_5150583417,blue,516,251204,72,55355,105,8792,202,130114,78,93948,266,228040,62,7353,145,67238,910,170506,40,894536
NA1_5150558888,red,39,262846,72,55355,799,19127,67,110186,526,105828,777,208753,234,67713,13,105733,22,164767,40,738197
NA1_5150543758,red,799,16542,19,3842088,105,74676,901,60715,432,1452992,114,62616,107,48876,246,3036,910,195389,89,66822
NA1_5149887707,blue,86,2216892,121,100053,38,4056,222,57614,111,738279,39,87366,76,43492,142,1682275,202,619924,526,275174
NA1_5149867450,red,17,988,234,65093,142,1682275,222,57614,526,106220,13,19818,121,47762,777,38040,50,2980501,147,76687
NA1_5149835657,blue,39,87366,121,31413,142,1682275,42,108198,43,84248,24,53040,5,5187,246,3036,96,168338,111,777094
NA1_5149818319,red,114,184128,72,145844,799,19127,30,8521,517,8656,887,384411,59,94891,39,87366,910,116641,555,266925
NA1_5149794009,blue,8,34305,62,111831,42,108198,22,52518,201,224096,92,722,234,377600,61,119416,18,203602,53,710489
NA1_5149776904,blue,58,26370,104,60123,105,8792,22,52518,555,3634,897,14917,64,604346,84,12355,96,927,40,791932
NA1_5149755597,blue,42,140087,120,158579,799,19127,147,25557,223,218558,92,2048816,64,449982,50,57616,222,89817,111,92423
NA1_5149740665,blue,86,2216892,25,92408,799,19127,147,259002,78,28071,92,2048816,154,188105,887,384411,901,629,26,392125
NA1_5149159557,blue,799,19127,72,15357,85,20066,498,87117,526,106220,54,2449,246,16551,910,199010,145,468129,111,213617
NA1_5149135633,blue,78,3925672,120,52499,55,3801,81,85216,12,34541,85,14707,246,16551,3,16572,42,108198,526,765
NA1_5149114405,red,54,215078,203,217322,799,19127,145,98872,111,324277,75,265245,143,78214,238,266732,50,2980501,44,6638174
NA1_5149098306,red,24,190057,30,38379,799,4535,157,238770,526,105828,86,21524,79,51007,246,3036,42,145141,12,131916
NA1_5149074797,red,266,161628,163,299892,777,1256818,51,282426,99,40181,8,85928,120,67177,799,19127,42,68346,78,93948
NA1_5149055508,red,17,988,107,2267204,34,680238,42,42762,89,95857,14,15412,154,188105,134,61657,51,282426,201,224096
NA1_5149042602,red,150,1287670,107,219447,893,180223,51,381803,223,116409,24,26325,76,862343,799,19127,147,170446,432,323822
NA1_5149024436,blue,799,19127,59,10731,61,136207,523,108671,40,894536,24,290931,63,35363,22,215408,910,38552,26,8514846
NA1_5148436511,blue,266,197274,30,21930,105,706835,22,97921,555,3640,117,9341,72,228460,268,2807099,523,254348,897,69140
NA1_5148415149,red,350,30561,131,72705,246,3036,221,7155,266,197274,39,179567,234,477043,268,2807099,64,558568,497,111502
NA1_5148389882,blue,24,194150,203,104584,55,3801,42,42762,40,448819,150,111288,131,72705,711,685186,51,249396,111,74715
NA1_5148373218,blue,897,407710,238,4289090,55,3801,523,72715,37,468112,518,2055268,234,178295,81,72058,202,397160,12,589260
NA1_5148347756,red,266,46905,246,47647,142,2207229,523,112730,43,883305,799,25284,64,277928,34,680238,202,342098,89,114897
NA1_5148319344,blue,266,197274,62,141667,711,110903,157,194654,111,222153,78,3925672,777,41644,131,9027,498,219046,497,72932
NA1_5148265348,blue,150,1287670,910,17165,92,403828,234,2093684,111,90144,421,753044,106,1400691,238,2015,63,1036034,267,70840
NA1_5147725349,red,24,190057,104,297368,142,1682275,523,69646,518,344455,150,34580,11,1254457,910,27258,22,164767,147,16239
NA1_5147699419,red,24,62216,59,94891,517,38572,42,42762,142,159679,86,13275,234,124423,103,436645,51,282426,16,805073
NA1_5147677535,blue,157,1459406,59,94891,893,16292,202,2116576,99,34819,39,33460,245,300867,15,5575,777,1256818,432,1452992
NA1_5147662812,red,266,240480,60,100423,777,41644,157,151090,497,79989,24,190057,61,136207,56,1445,42,48329,888,20620
NA1_5147650000,red,24,190057,131,4807,157,151090,147,1957,235,84771,79,211902,72,228460,517,38572,42,68782,526,258194
NA1_5147636055,blue,103,18362,104,671257,893,22886,29,973701,518,344455,36,769241,11,1254457,72,228460,145,303639,111,777094
NA1_5147064948,blue,72,117679,106,445851,84,11635,22,169838,12,11288,67,56391,517,40706,42,17888,498,3109,526,90760
NA1_5147040795,red,24,190057,42,8105,901,7534,910,141512,223,7067,98,190574,59,94891,777,41644,30,156493,43,93263
NA1_5147019735,blue,24,190057,64,241980,3,13381,115,32172,497,214250,6,981663,59,94891,777,41644,147,114158,526,165056
NA1_5147000072,red,98,190574,200,129154,131,70835,498,88920,497,52402,516,156386,60,101307,901,33864,22,388609,526,105828
NA1_5146642759,red,92,247800,72,36323,517,38572,22,189529,142,802759,58,23764,76,43492,4,165483,429,55572,497,111502
NA1_5146601885,blue,98,291778,19,3842088,901,33864,910,195389,43,267130,234,226358,10,10858,127,3045910,42,108198,526,183709
NA1_5146463595,blue,8,615147,234,377600,777,41644,110,63658,147,667431,897,14068,76,3759,157,3258619,51,347723,99,115889
NA1_5146436883,red,85,245810,59,333020,60,77709,145,141813,16,4132,92,1693434,106,52106,61,44259,42,80936,111,480281
NA1_5146362822,blue,86,2694274,36,9354,45,69983,134,36345,497,201889,122,929090,234,773761,38,4056,145,65246,127,38541
NA1_5146336592,blue,150,55016,64,361643,517,38572,42,44911,201,65225,887,384411,120,491445,103,167617,222,85655,412,878
NA1_5156430960,red,157,982706,234,24447,154,4174203,147,36474,201,38928,266,40363,20,1658720,799,34992,26,120743,16,6552
NA1_5156408326,red,122,5988,234,488408,517,206806,51,59245,555,119564,57,69715,9,1684127,142,802759,42,7707,78,106264
NA1_5156175631,red,777,80025,234,24447,61,289433,22,581054,432,944524,67,347516,121,137442,45,8807,81,148793,111,243548
NA1_5156163936,blue,122,136183,234,24447,127,27198,81,596378,117,323483,58,93390,121,454784,131,172572,51,1283311,142,7625
NA1_5156129335,red,69,143712,234,24447,103,218630,96,779,267,7011,42,140087,17,25797,39,152456,777,170452,43,104504
NA1_5156101134,blue,164,59580,234,24447,3,14135,30,973157,53,1651790,875,418033,104,702592,55,1127308,51,59245,43,145488
NA1_5155960416,blue,3,43385,19,7974,14,13204,22,104666,888,50634,777,129878,20,1658720,86,86178,42,3387,142,802759
NA1_5155693211,blue,6,981663,234,24447,61,279866,523,258238,223,116409,150,41885,200,152213,31,1392612,22,296314,235,510541
NA1_5155167910,blue,887,587491,234,24447,3,42623,22,117555,117,1522187,6,1037380,72,51092,268,2807099,222,129841,555,626778
NA1_5147313226,red,2,77113,245,183484,142,802759,42,100029,53,259746,67,298281,136,279709,32,19958,22,169838,147,12169
NA1_5147273110,blue,164,111395,234,36964,81,148654,99,75136,78,161870,24,14251,72,51092,154,8429,96,161577,526,204959
NA1_5145819367,red,777,129878,421,38979,134,61657,22,9497,201,17153,157,43941,64,32106,34,680238,42,33720,497,5506
NA1_5145792127,red,54,10673,76,27540,777,57975,22,231641,89,416869,517,8000,77,833850,92,267765,202,354086,518,344455
NA1_5145762966,red,887,142833,91,40866,777,53545,22,173936,111,10220,10,24573,76,27540,157,2642115,202,65500,35,1743223
NA1_5145725212,blue,92,2048816,25,92408,777,41644,51,153274,888,50634,122,5988,104,42220,910,195389,96,161577,44,6638174
NA1_5145692887,red,72,61266,887,142833,236,180540,64,558568,267,491974,24,304602,154,188105,901,21781,51,347723,57,10943
NA1_5145658545,blue,74,2881752,122,50841,84,252523,497,79989,157,194654,901,75314,234,24447,517,206806,498,482238,432,21954
NA1_5145636414,red,24,14251,121,38005,910,692,157,194654,497,404701,777,16791,154,188105,3,24291,202,14197,43,882053
NA1_5145607830,red,115,8438,154,188105,42,148110,157,43941,497,79989,777,129878,106,445851,92,2048816,81,10903,412,178278
NA1_5145590958,blue,887,587491,106,445851,777,141414,119,4515416,111,200146,10,4757,72,15117,517,167784,51,293146,16,2256311
NA1_5145501619,blue,240,4021727,234,24447,42,33840,222,15924,43,46092,39,272989,91,946312,105,706835,22,166267,26,8514846
NA1_5145299244,blue,420,1719,76,504855,42,33547,51,380174,526,182132,67,17193,62,247333,90,191782,901,234989,37,803461
NA1_5145261101,blue,24,14251,72,228460,517,284793,42,50163,111,200146,58,251297,79,143824,157,464125,202,2116576,432,39885
NA1_5145222350,red,887,142833,234,257728,711,685186,145,376314,111,476556,92,2491625,76,504855,8,1192928,51,1583644,89,66822
NA1_5145178585,red,777,47000,72,228460,8,1192928,22,449821,201,16965,122,5988,427,138690,154,4174203,21,116772,111,213617
NA1_5145155733,red,99,21273,154,16172,157,2642115,523,96402,412,60189,777,129878,104,20857,103,13011538,202,531199,78,32736
NA1_5145133568,blue,777,129878,9,86781,246,39382,81,48850,223,112620,58,306808,120,1396772,103,13011538,145,67238,497,114831
NA1_5145098424,blue,897,303758,20,1658720,119,690877,42,108198,16,805073,887,142833,141,1864010,91,7624,143,567733,223,112620
NA1_5145081975,red,887,142833,163,81103,157,300118,18,154342,526,263420,92,267765,20,1658720,136,62036,22,169838,201,47529
NA1_5144701052,blue,98,190574,141,1864010,157,464125,134,17556,78,217728,901,18390,91,461824,81,294202,103,14759584,9,465207
NA1_5144675799,red,80,17717,17,449,157,151090,29,227627,526,123161,887,142833,121,93432,3,43868,22,449821,12,1017835
NA1_5144651168,blue,24,14251,78,1047485,134,37358,110,151645,526,204959,266,183925,76,147749,166,274303,22,231641,201,47529
NA1_5144620444,blue,887,142833,20,447221,157,2642115,51,1583644,497,399258,86,23995,141,1864010,84,287454,202,128979,518,4794
NA1_5144594181,blue,887,142833,245,69374,157,13115,523,885286,555,15777,92,267765,62,63503,268,2807099,22,77924,16,133641
NA1_5144558224,red,777,129878,106,47334,157,464125,910,19009,902,959436,75,2616590,121,228389,8,118104,42,12096,40,62296
NA1_5144517608,blue,777,16791,876,73231,910,44410,523,254348,12,131916,114,197275,20,1658720,84,636347,202,2116576,24,34164
NA1_5144504020,red,42,42034,64,520151,34,2947144,18,579166,526,189595,777,129878,154,325548,55,2893265,81,675501,43,4498
NA1_5144478333,blue,10,4757,121,514922,112,311462,22,78285,497,399258,114,438790,77,14599,134,261013,901,75789,40,1177
NA1_5144456314,red,17,5102378,72,49923,517,221659,96,161577,235,10943,2,77113,77,107584,34,563427,523,258238,412,243256
NA1_5144433192,red,887,304202,86,2694274,103,86563,51,347723,412,39076,234,24447,98,291778,157,300118,145,192745,53,78215
NA1_5144415491,blue,98,291778,887,65873,950,1082191,523,254348,526,263420,901,18390,154,325548,201,10012,96,161577,157,300118
NA1_5144402020,blue,266,345340,77,833850,777,129878,51,16790,267,127286,114,92350,78,1047485,166,99886,236,171213,902,656
NA1_5144385118,red,887,142833,64,6102,517,126458,222,458489,223,47657,2,14732,104,297368,34,680238,22,169838,111,14436
NA1_5144369920,blue,887,142833,72,228460,777,55434,81,58801,497,1060821,58,197843,76,11129,4,838009,222,301077,12,131916
NA1_5144354851,blue,67,17193,35,783326,4,838009,360,427903,79,875037,86,2216892,121,716506,42,80748,30,8521,43,93263
NA1_5144341142,red,114,197275,234,114594,112,311462,26,8514846,44,5146,42,20059,62,111831,910,195389,498,250928,497,164252
NA1_5142910241,red,114,184128,11,1254457,517,462481,96,12846,16,92095,777,129878,28,1996489,34,563427,51,21991,39,49463
NA1_5142048811,blue,36,228606,20,1658720,84,11635,81,675501,89,61147,98,176717,59,214958,777,129878,110,11242,117,67997
NA1_5142027433,blue,114,10707,20,1658720,142,1682275,21,163669,111,41991,777,129878,154,3263127,45,116027,236,134197,267,1128948
NA1_5141992474,blue,266,46905,72,50925,3,43868,51,347723,26,40722,887,142833,120,491445,7,149772,22,35947,43,17460
NA1_5141963620,red,122,674106,234,45563,90,27760,202,2116576,235,199124,887,142833,421,242026,7,149772,901,130936,89,86115
NA1_5141785454,red,75,349002,107,2267204,910,35909,895,35701,412,85504,2,77113,876,90709,64,415732,145,310296,12,195303
NA1_5141567595,red,122,2021327,72,50925,84,53578,523,885286,16,92095,114,197275,234,46084,7,236774,96,161577,43,86083
NA1_5141533986,red,777,129878,104,559248,246,1601603,429,127626,888,32344,54,30291,887,164871,517,1342146,42,43636,12,10823
NA1_5141141333,red,893,137646,107,163572,910,91191,22,4923,117,230549,887,142833,91,1018974,4,685877,202,117167,412,40341
NA1_5141127530,red,86,38206,76,107782,268,2807099,236,296790,526,182642,67,17193,20,1642472,157,116281,901,160542,12,57067
NA1_5141115774,red,122,2021327,163,344363,91,600234,15,5299,526,182642,42,42034,234,11991,268,2807099,115,18432,497,2094
NA1_5141102732,blue,114,197275,104,174932,84,180397,119,105775,117,340962,901,26655,234,111750,82,53756,115,18413,267,631087
NA1_5141092664,blue,164,74477,245,105620,61,68459,236,290464,267,631087,887,142833,19,470291,42,3688,221,264222,147,101563
NA1_5140694850,red,777,129878,76,54680,86,93140,901,46467,518,90810,10,24573,59,102623,8,13430,18,722050,37,468112
NA1_5140662773,red,6,1037380,234,67713,517,38572,523,885286,117,74077,777,129878,121,13850,134,61657,895,53298,888,12698
NA1_5140531107,blue,114,197275,78,33870,166,1950308,147,584857,526,47202,2,297847,427,651133,711,106885,145,55388,53,130977
NA1_5140508924,red,23,11876,72,74887,7,7622,236,171213,267,27001,777,129878,234,67713,136,279709,202,117167,43,883305
NA1_5140497097,blue,23,812005,245,300867,75,8899,81,134436,267,27001,2,77113,427,209241,82,53756,202,397201,497,165840
NA1_5140481832,red,126,336736,59,231304,887,587491,18,579166,117,271505,75,49157,121,17186,711,266299,42,23102,85,293452
NA1_5140463682,blue,887,142833,421,498870,246,557862,222,323984,526,182642,23,11876,9,4370151,234,189110,518,2055268,26,18873
NA1_5140346681,red,24,165552,427,14546,23,20816,119,91631,888,171880,777,129878,104,108012,68,1418512,22,182980,89,113522
NA1_5140316468,red,82,3029,91,102350,893,9810,119,2369550,16,92095,266,688554,64,890531,84,295872,498,17086,497,270858
NA1_5140289478,blue,777,129878,60,145323,201,1599,222,580827,92,14297,897,70311,28,113925,412,13879,81,372563,91,7624
NA1_5140257284,blue,2,21895,104,400939,4,663237,22,20442,117,1522187,114,197275,141,1864010,45,18530,147,17361,53,177852
NA1_5140218489,red,897,2181,245,300867,4,663237,222,29259,201,13633,887,142833,141,1864010,7,149772,498,3516,497,14012
NA1_5138717192,red,887,142833,427,985,163,240232,81,509608,89,113522,85,58784,59,102623,136,5623,22,296314,16,91071
NA1_5138702048,blue,24,14251,104,12709,134,2128,122,674106,26,8514846,164,197889,60,21700,18,8608,901,34593,37,60630
NA1_5138634228,red,39,33460,131,24492,58,151600,110,181376,526,457369,2,77113,106,445851,112,12420,145,147137,12,131916
NA1_5138616754,red,27,5402712,126,152997,34,680238,222,1387466,235,493451,887,142833,64,237427,13,138270,901,20769,44,6638174
NA1_5138172803,blue,887,142833,523,885286,950,1082191,517,72823,555,34463,114,438790,30,32997,166,1950308,145,679940,111,29640
NA1_5138135893,red,897,483473,121,149146,134,187204,202,203450,235,117741,901,18390,234,54501,910,299426,22,130229,111,265567
NA1_5138095513,red,86,1350861,234,178295,517,229125,145,42009,111,265567,67,17193,20,19407,910,299426,22,130229,27,5402712
NA1_5138080773,red,887,142833,76,27540,42,120327,81,429707,89,108774,23,5837,104,400939,103,185201,145,164629,526,189595
NA1_5137953007,blue,114,197275,234,85644,69,3732,22,130229,147,1030550,67,56391,72,228460,517,382370,222,129841,223,82258
NA1_5137937950,red,24,190057,245,300867,121,77230,81,285400,910,81952,114,197275,25,92408,120,467896,202,30877,142,2689004
NA1_5137631131,blue,777,129878,234,114594,69,80473,134,62015,111,38297,240,293032,121,77230,3,53796,202,151703,497,4156154
NA1_5137606487,blue,887,142833,104,46329,134,282433,523,350809,117,36745,82,2285142,234,173404,3,53796,202,128979,497,4156154
NA1_5137570063,red,887,142833,64,30087,34,56964,222,19346,497,456917,875,1927177,234,159571,134,476853,147,489604,111,177712
NA1_5137530710,red,114,197275,30,411792,166,1950308,145,409418,111,177712,17,5102378,104,357535,134,187204,81,675501,89,416869
NA1_5137497504,blue,887,142833,59,44886,166,1950308,81,777965,147,45085,84,30614,64,184626,901,33864,21,609,85,245810
NA1_5137487281,red,24,191363,28,193590,777,129878,145,99739,526,275174,79,12965,64,131837,517,91140,202,2116576,40,76192
NA1_5137443640,blue,887,142833,64,32106,7,94602,222,129841,897,51833,24,97596,234,97049,99,61046,145,409418,526,189595
NA1_5137423686,blue,887,142833,36,28109,142,1682275,22,110222,40,597516,150,118048,121,77230,222,2377194,34,680238,164,54211
NA1_5137389200,blue,150,118048,121,77230,136,214847,22,39338,16,9690,777,129878,30,628298,893,85001,51,345431,99,240158
NA1_5137350487,red,777,156540,32,2719,90,54356,222,129841,555,626778,2,77113,80,200997,910,116641,523,297739,412,542159
NA1_5137323283,blue,777,129878,72,257072,134,84656,222,1387466,412,412162,114,184128,28,1996489,42,83111,99,302303,44,23960
NA1_5137237573,red,887,142833,131,22102,39,130611,202,174137,101,173728,777,203212,106,445851,84,55434,22,35947,12,3230
NA1_5137217441,red,14,652703,60,41293,777,210910,22,169838,902,9017,887,142833,72,116850,91,65654,222,446337,117,5515
NA1_5137199487,blue,777,129878,141,1426469,893,12209,134,36345,12,44088,122,1569906,234,178468,163,766888,222,2377194,37,468112
NA1_5137184639,blue,887,142833,91,65654,134,43468,51,1235225,99,4053,150,16004,234,178468,711,126236,222,2377194,111,50336
NA1_5136976771,blue,201,14030,154,3263127,3,67711,222,58245,887,142833,114,530806,113,7551,134,282433,119,312643,518,51630
NA1_5135268895,blue,164,180008,56,3470,517,243140,42,50438,16,215884,114,197275,104,702592,4,663237,523,297739,37,12164
NA1_5135248960,red,40,168926,121,17186,7,101143,523,370546,54,5405,24,190057,104,17885,4,663237,99,75136,235,17322
NA1_5135221419,blue,887,142833,32,57164,901,41805,18,579166,235,179342,92,822491,106,445851,268,2807099,222,158298,201,6146
NA1_5162922421,blue,420,210656,234,45563,69,33886,42,39932,111,265567,799,18208,59,57839,517,149297,143,220230,201,65789
NA1_5162883181,blue,150,29136,887,523653,799,84249,42,39932,497,140538,106,10464,59,57839,777,14301,202,65500,142,802759
NA1_5162049349,blue,92,2833773,107,364989,112,35746,81,698143,497,404701,799,5019,104,327896,142,157392,42,91380,44,1359284
NA1_5162019900,red,122,611201,44,6638174,517,33284,22,296314,111,476556,67,21228,20,1658720,84,61249,202,381337,26,120743
NA1_5159620502,blue,799,21795,163,210797,99,13622,42,48329,53,259746,268,2807099,107,6963,777,51950,51,145618,142,802759
NA1_5158574034,red,67,86256,107,6963,4,115047,202,154137,223,116409,897,2250151,254,5153,18,97134,22,164767,78,101484
NA1_5158125434,blue,6,1037380,246,7649,517,85225,221,15562,350,16540,266,744367,91,31255,84,292861,523,151753,412,17815
NA1_5158084801,blue,266,744367,17,5159,777,247275,115,41483,267,28538,6,2072708,246,7649,893,26538,134,73645,111,49206
NA1_5158023614,red,266,125838,134,25036,893,2535,202,105127,111,290876,63,1300602,17,5159,157,124140,42,153715,40,585062
NA1_5157996019,blue,266,125838,64,1781253,7,5671,22,296314,117,39020,39,49463,59,159640,517,229125,202,105127,235,510541
NA1_5157899200,red,897,2250151,104,57782,893,7016,96,1986,57,78472,10,87091,17,5159,126,358834,115,19701,111,46619
NA1_5157858253,blue,893,99746,104,327896,3,13598,96,72213,142,802759,126,38262,234,2093684,7,43104,51,322865,412,389333
NA1_5157610017,blue,39,46990,62,111137,517,229125,42,50265,117,1522187,8,193922,64,263932,777,1256818,21,116772,267,1648192
NA1_5157575896,red,799,15804,62,111137,711,685186,134,45342,555,294033,6,3302134,5,422672,3,1674,360,1257636,78,49489
NA1_5157530484,blue,63,1300602,104,327896,89,94104,51,413507,78,106264,799,7841,517,26970,157,2642115,96,6942,223,15194
NA1_5156320228,blue,86,2694274,64,137976,84,11900,777,212168,235,92785,82,208530,246,5067,24,18572,21,262686,518,344455
NA1_5155767967,blue,78,1110150,64,512548,43,122582,51,118741,412,233759,122,174082,59,57839,103,185201,119,194115,143,133690
NA1_5155734406,red,24,200598,120,326878,268,241333,145,170392,44,6638174,58,72871,59,57839,142,1061614,119,194115,412,17815
NA1_5155708193,blue,85,131199,59,57839,134,17592,51,59245,412,389333,897,2250151,121,17049,104,579375,910,72962,711,685186
NA1_5155672191,red,799,7841,59,57839,711,685186,910,141512,432,9369,58,250544,9,49701,777,41644,51,282426,53,64704
NA1_5155654527,blue,122,116458,59,57839,799,3654,50,2980501,26,59911,2,252338,120,7331,34,680238,96,84820,555,298671
